1.69473 -25.3943 
1.69543 -25.4208 
1.69613 -25.4491 
1.69683 -25.4796 
1.69753 -25.5124 
1.69823 -25.5482 
1.69892 -25.5872 
1.69962 -25.6304 
1.70031 -25.6785 
1.701 -25.7331 
1.70169 -25.7954 
1.70238 -25.8689 
1.70307 -25.9574 
1.70376 -26.0697 
1.70444 -26.1805 
1.70513 -26.1999 
1.70581 -26.2202 
1.7065 -26.2417 
1.70718 -26.2644 
1.70786 -26.2884 
1.70854 -26.3139 
1.70922 -26.3413 
1.7099 -26.3705 
1.71058 -26.4018 
1.71125 -26.4361 
1.71193 -26.4733 
1.7126 -26.514 
1.71327 -26.5592 
1.71395 -26.6099 
1.71462 -26.6676 
1.71529 -26.7346 
1.71595 -26.8137 
1.71662 -26.9116 
1.71729 -27.0386 
1.71795 -27.1211 
1.71862 -27.1402 
1.71928 -27.1601 
1.71994 -27.1811 
1.72061 -27.2033 
1.72127 -27.2268 
1.72193 -27.2517 
1.72259 -27.2784 
1.72324 -27.3067 
1.7239 -27.3372 
1.72455 -27.3702 
1.72521 -27.4061 
1.72586 -27.4451 
1.72652 -27.4886 
1.72717 -27.5369 
1.72782 -27.5915 
1.72847 -27.6543 
1.72912 -27.7279 
1.72976 -27.8169 
1.73041 -27.93 
1.73106 -28.0836 
1.7317 -28.1067 
1.73234 -28.1255 
1.73299 -28.1451 
1.73363 -28.1658 
1.73427 -28.1877 
1.73491 -28.2108 
1.73555 -28.2353 
1.73619 -28.2613 
1.73683 -28.2891 
1.73746 -28.3189 
1.7381 -28.3511 
1.73873 -28.3861 
1.73937 -28.4241 
1.74 -28.4661 
1.74063 -28.5127 
1.74126 -28.5652 
1.74189 -28.6251 
1.74252 -28.6951 
1.74315 -28.7786 
1.74377 -28.8831 
1.7444 -29.021 
1.74503 -29.1203 
1.74565 -29.1381 
1.74627 -29.1565 
1.7469 -29.176 
1.74752 -29.1965 
1.74814 -29.218 
1.74876 -29.2409 
1.74938 -29.265 
1.75 -29.2905 
1.75061 -29.3179 
1.75123 -29.3472 
1.75185 -29.3789 
1.75246 -29.413 
1.75307 -29.4502 
1.75369 -29.491 
1.7543 -29.5365 
1.75491 -29.5875 
1.75552 -29.645 
1.75613 -29.712 
1.75674 -29.7916 
1.75735 -29.8897 
1.75795 -30.017 
1.75856 -30.1825 
1.75917 -30.1994 
1.75977 -30.2169 
1.76037 -30.2352 
1.76098 -30.2544 
1.76158 -30.2747 
1.76218 -30.2959 
1.76278 -30.3185 
1.76338 -30.3422 
1.76398 -30.3675 
1.76458 -30.3944 
1.76517 -30.4231 
1.76577 -30.4542 
1.76636 -30.4877 
1.76696 -30.5241 
1.76755 -30.5641 
1.76815 -30.6082 
1.76874 -30.6575 
1.76933 -30.7134 
1.76992 -30.7777 
1.77051 -30.8534 
1.7711 -30.9464 
1.77169 -31.0643 
1.77227 -31.2273 
1.77286 -31.3111 
1.77345 -31.3277 
1.77403 -31.345 
1.77461 -31.3632 
1.7752 -31.3821 
1.77578 -31.402 
1.77636 -31.423 
1.77694 -31.4451 
1.77752 -31.4685 
1.7781 -31.4934 
1.77868 -31.5198 
1.77926 -31.5479 
1.77984 -31.5783 
1.78041 -31.6109 
1.78099 -31.6463 
1.78156 -31.6852 
1.78214 -31.7279 
1.78271 -31.7759 
1.78328 -31.8292 
1.78385 -31.8908 
1.78443 -31.9629 
1.785 -32.0495 
1.78557 -32.1587 
1.78613 -32.3042 
1.7867 -32.4751 
1.78727 -32.4907 
1.78784 -32.5072 
1.7884 -32.5241 
1.78897 -32.542 
1.78953 -32.5606 
1.7901 -32.5802 
1.79066 -32.6007 
1.79122 -32.6223 
1.79178 -32.6452 
1.79234 -32.6694 
1.7929 -32.6952 
1.79346 -32.7227 
1.79402 -32.7521 
1.79458 -32.7838 
1.79514 -32.8182 
1.79569 -32.8553 
1.79625 -32.8965 
1.7968 -32.942 
1.79736 -32.993 
1.79791 -33.051 
1.79846 -33.1182 
1.79902 -33.198 
1.79957 -33.2963 
1.80012 -33.4244 
1.80067 -33.6072 
1.80122 -33.7086 
1.80177 -33.7239 
1.80231 -33.7399 
1.80286 -33.7565 
1.80341 -33.7739 
1.80395 -33.7921 
1.8045 -33.8111 
1.80504 -33.8311 
1.80559 -33.8521 
1.80613 -33.8743 
1.80667 -33.8976 
1.80722 -33.9225 
1.80776 -33.949 
1.8083 -33.9772 
1.80884 -34.0076 
1.80938 -34.0403 
1.80991 -34.0757 
1.81045 -34.1145 
1.81099 -34.1573 
1.81153 -34.2047 
1.81206 -34.2585 
1.8126 -34.3201 
1.81313 -34.3917 
1.81367 -34.478 
1.8142 -34.5869 
1.81473 -34.7322 
1.81526 -34.9544 
1.81579 -34.9964 
1.81633 -35.0112 
1.81685 -35.0267 
1.81738 -35.0427 
1.81791 -35.0594 
1.81844 -35.0769 
1.81897 -35.0951 
1.8195 -35.1142 
1.82002 -35.1343 
1.82055 -35.1555 
1.82107 -35.1777 
1.8216 -35.2013 
1.82212 -35.2262 
1.82264 -35.2528 
1.82316 -35.2812 
1.82369 -35.3118 
1.82421 -35.3449 
1.82473 -35.3805 
1.82525 -35.4195 
1.82577 -35.4626 
1.82629 -35.5108 
1.8268 -35.565 
1.82732 -35.6272 
1.82784 -35.7002 
1.82835 -35.7882 
1.82887 -35.8988 
1.82938 -36.0484 
1.8299 -36.2809 
1.83041 -36.3125 
1.83092 -36.3257 
1.83144 -36.3394 
1.83195 -36.3535 
1.83246 -36.3681 
1.83297 -36.3834 
1.83348 -36.3992 
1.83399 -36.4157 
1.8345 -36.4329 
1.83501 -36.4508 
1.83551 -36.4696 
1.83602 -36.4894 
1.83653 -36.5102 
1.83703 -36.5319 
1.83754 -36.5549 
1.83804 -36.5794 
1.83855 -36.6054 
1.83905 -36.6331 
1.83955 -36.6627 
1.84006 -36.6948 
1.84056 -36.7295 
1.84106 -36.7673 
1.84156 -36.8087 
1.84206 -36.8549 
1.84256 -36.9065 
1.84306 -36.9653 
1.84356 -37.0338 
1.84406 -37.1151 
1.84455 -37.2158 
1.84505 -37.2583 
1.84555 -37.2622 
1.84604 -37.2661 
1.84654 -37.27 
1.84703 -37.274 
1.84752 -37.2781 
1.84802 -37.2822 
1.84851 -37.2863 
1.849 -37.2906 
1.84949 -37.2949 
1.84998 -37.2992 
1.85047 -37.3037 
1.85096 -37.3081 
1.85145 -37.3126 
1.85194 -37.3172 
1.85243 -37.3218 
1.85292 -37.3265 
1.85341 -37.3313 
1.85389 -37.3362 
1.85438 -37.3411 
1.85486 -37.3461 
1.85535 -37.3512 
1.85583 -37.3563 
1.85632 -37.3615 
1.8568 -37.3668 
1.85728 -37.3722 
1.85777 -37.3777 
1.85825 -37.3832 
1.85873 -37.3889 
1.85921 -37.3947 
1.85969 -37.4004 
1.86017 -37.4 
1.86065 -37.3997 
1.86113 -37.3993 
1.8616 -37.3989 
1.86208 -37.3985 
1.86256 -37.3982 
1.86304 -37.3978 
1.86351 -37.3974 
1.86399 -37.3971 
1.86446 -37.3968 
1.86494 -37.3964 
1.86541 -37.396 
1.86588 -37.3956 
1.86636 -37.3953 
1.86683 -37.3949 
1.8673 -37.3946 
1.86777 -37.3942 
1.86824 -37.3939 
1.86871 -37.3935 
1.86918 -37.3931 
1.86965 -37.3928 
1.87012 -37.3924 
1.87059 -37.392 
1.87106 -37.3917 
1.87152 -37.3913 
1.87199 -37.391 
1.87246 -37.3906 
1.87292 -37.3903 
1.87339 -37.3899 
1.87385 -37.3896 
1.87432 -37.3892 
1.87478 -37.3889 
1.87524 -37.3884 
1.87571 -37.3879 
1.87617 -37.3874 
1.87663 -37.3869 
1.87709 -37.3864 
1.87755 -37.3859 
1.87801 -37.3853 
1.87847 -37.3848 
1.87893 -37.3843 
1.87939 -37.3838 
1.87985 -37.3833 
1.88031 -37.3828 
1.88076 -37.3822 
1.88122 -37.3818 
1.88168 -37.3813 
1.88213 -37.3808 
1.88259 -37.3802 
1.88304 -37.3797 
1.8835 -37.3792 
1.88395 -37.3788 
1.88441 -37.3782 
1.88486 -37.3777 
1.88531 -37.3772 
1.88576 -37.3767 
1.88622 -37.3762 
1.88667 -37.3757 
1.88712 -37.3753 
1.88757 -37.3747 
1.88802 -37.3742 
1.88847 -37.3738 
1.88892 -37.3732 
1.88936 -37.3727 
1.88981 -37.3723 
1.89026 -37.3717 
1.89071 -37.3713 
1.89115 -37.3708 
1.8916 -37.3703 
1.89205 -37.3698 
1.89249 -37.3693 
1.89294 -37.3688 
1.89338 -37.3683 
1.89382 -37.3678 
1.89427 -37.3674 
1.89471 -37.3669 
1.89515 -37.3664 
1.89559 -37.3659 
1.89604 -37.3654 
1.89648 -37.3649 
1.89692 -37.3645 
1.89736 -37.364 
1.8978 -37.3635 
1.89824 -37.363 
1.89868 -37.3626 
1.89911 -37.362 
1.89955 -37.3616 
1.89999 -37.3611 
1.90043 -37.3606 
1.90086 -37.3601 
1.9013 -37.3597 
1.90174 -37.3593 
1.90217 -37.3588 
1.90261 -37.3583 
1.90304 -37.3578 
1.90348 -37.3574 
1.90391 -37.3569 
1.90434 -37.3564 
1.90477 -37.3559 
1.90521 -37.3554 
1.90564 -37.355 
1.90607 -37.3545 
1.9065 -37.3541 
1.90693 -37.3536 
1.90736 -37.3531 
1.90779 -37.3527 
1.90822 -37.3522 
1.90865 -37.3518 
1.90908 -37.3513 
1.90951 -37.3508 
1.90993 -37.3504 
1.91036 -37.3499 
1.91079 -37.3494 
1.91122 -37.349 
1.91164 -37.3485 
1.91207 -37.348 
1.91249 -37.3476 
1.91292 -37.3471 
1.91334 -37.3466 
1.91376 -37.3461 
1.91419 -37.3458 
1.91461 -37.3453 
1.91503 -37.3448 
1.91546 -37.3444 
1.91588 -37.3439 
1.9163 -37.3434 
1.91672 -37.343 
1.91714 -37.3426 
1.91756 -37.3421 
1.91798 -37.3416 
1.9184 -37.3412 
1.91882 -37.3408 
1.91924 -37.3403 
1.91966 -37.3398 
1.92007 -37.3394 
1.92049 -37.3389 
1.92091 -37.3385 
1.92133 -37.3381 
1.92174 -37.3376 
1.92216 -37.3371 
1.92257 -37.3367 
1.92299 -37.3362 
1.9234 -37.3359 
1.92382 -37.3354 
1.92423 -37.3349 
1.92464 -37.3345 
1.92506 -37.334 
1.92547 -37.3336 
1.92588 -37.3331 
1.92629 -37.3327 
1.92671 -37.3323 
1.92712 -37.3319 
1.92753 -37.3314 
1.92794 -37.331 
1.92835 -37.3305 
1.92876 -37.3301 
1.92917 -37.3297 
1.92957 -37.3292 
1.92998 -37.3288 
1.93039 -37.3283 
1.9308 -37.3279 
1.93121 -37.3275 
1.93161 -37.327 
1.93202 -37.3266 
1.93242 -37.3261 
1.93283 -37.3257 
1.93324 -37.3253 
1.93364 -37.3248 
1.93405 -37.3244 
1.93445 -37.324 
1.93485 -37.3236 
1.93526 -37.3231 
1.93566 -37.3227 
1.93606 -37.3223 
1.93646 -37.3219 
1.93687 -37.3214 
1.93727 -37.321 
1.93767 -37.3206 
1.93807 -37.3202 
1.93847 -37.3198 
1.93887 -37.3193 
1.93927 -37.3189 
1.93967 -37.3185 
1.94007 -37.3181 
1.94047 -37.3177 
1.94087 -37.3173 
1.94126 -37.3169 
1.94166 -37.3165 
1.94206 -37.316 
1.94246 -37.3155 
1.94285 -37.3151 
1.94325 -37.3147 
1.94364 -37.3143 
1.94404 -37.3139 
1.94443 -37.3135 
1.94483 -37.3131 
1.94522 -37.3127 
1.94562 -37.3123 
1.94601 -37.3118 
1.9464 -37.3114 
1.9468 -37.311 
1.94719 -37.3106 
1.94758 -37.3102 
1.94797 -37.3098 
1.94836 -37.3094 
1.94876 -37.309 
1.94915 -37.3086 
1.94954 -37.3082 
1.94993 -37.3078 
1.95032 -37.3074 
1.95071 -37.3069 
1.95109 -37.3065 
1.95148 -37.3062 
1.95187 -37.3058 
1.95226 -37.3054 
1.95265 -37.3049 
1.95303 -37.3045 
1.95342 -37.3042 
1.95381 -37.3038 
1.95419 -37.3033 
1.95458 -37.3029 
1.95497 -37.3026 
1.95535 -37.3021 
1.95574 -37.3017 
1.95612 -37.3013 
1.9565 -37.3009 
1.95689 -37.3005 
1.95727 -37.3 
1.95765 -37.2997 
1.95804 -37.2993 
1.95842 -37.2988 
1.9588 -37.2985 
1.95918 -37.2981 
1.95956 -37.2977 
1.95995 -37.2973 
1.96033 -37.2968 
1.96071 -37.2965 
1.96109 -37.2961 
1.96147 -37.2957 
1.96185 -37.2953 
1.96223 -37.2948 
1.9626 -37.2945 
1.96298 -37.2941 
1.96336 -37.2937 
1.96374 -37.2933 
1.96412 -37.2929 
1.96449 -37.2925 
1.96487 -37.2921 
1.96525 -37.2917 
1.96562 -37.2913 
1.966 -37.2909 
1.96637 -37.2906 
1.96675 -37.2902 
1.96712 -37.2898 
1.9675 -37.2894 
1.96787 -37.289 
1.96825 -37.2886 
1.96862 -37.2882 
1.96899 -37.2878 
1.96937 -37.2875 
1.96974 -37.287 
1.97011 -37.2867 
1.97048 -37.2863 
1.97086 -37.2859 
1.97123 -37.2856 
1.9716 -37.2852 
1.97197 -37.2848 
1.97234 -37.2844 
